Experiment Name,Plate Name,Record Date,$OP,GUID,Well Name,PLATE ID,All Events Parent Name,All Events #Events,All Events %Parent,All Events %Grand Parent,All Events %Total,All Events mCherry-A Mean,All Events mCherry-A Median,All Events mCherry-A SD,All Events CFP-A Mean,All Events CFP-A Median,All Events CFP-A SD,P3 Parent Name,P3 #Events,P3 %Parent,P3 %Grand Parent,P3 %Total,P3 mCherry-A Mean,P3 mCherry-A Median,P3 mCherry-A SD,P3 CFP-A Mean,P3 CFP-A Median,P3 CFP-A SD,P4 Parent Name,P4 #Events,P4 %Parent,P4 %Grand Parent,P4 %Total,P4 mCherry-A Mean,P4 mCherry-A Median,P4 mCherry-A SD,P4 CFP-A Mean,P4 CFP-A Median,P4 CFP-A SD
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:04:38 PM",Administrator ,06e0e376-0d7b-43d0-99f8-a3a062b938de ,G1,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,20000,,,,19565,121,35355,9696,4472,15453,All Events,10483,52.4,,52.4,28,22,59,15405,11183,13323,All Events,8959,44.8,,44.8,40256,29074,35367,1520,860,3445
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:04:51 PM",Administrator ,2af0df66-d115-4850-86d1-8f4a14aed93f ,G2,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,20000,,,,18501,100,34707,10090,4752,16893,All Events,10824,54.1,,54.1,28,21,54,15094,10774,13125,All Events,8630,43.2,,43.2,39539,28481,35457,1517,854,3494
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:05:05 PM",Administrator ,fcccd3dd-747a-4627-a020-9b7f5c2e69e3 ,G3,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,20000,,,,16101,58,35175,12005,6615,17723,All Events,12823,64.1,,64.1,27,21,58,15794,11532,13802,All Events,6597,33.0,,33.0,44964,31471,40685,1713,987,3601
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:05:19 PM",Administrator ,38a10287-1653-4c4d-86e3-df57628d4813 ,G4,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,20000,,,,15495,59,34385,11897,6662,17110,All Events,13034,65.2,,65.2,30,23,59,15419,11235,13302,All Events,6413,32.1,,32.1,44637,31917,40006,1679,1003,3297
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:05:33 PM",Administrator ,8e88c7ae-70ca-44be-a7cf-73a158e67b72 ,G5,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,20000,,,,15318,58,33881,12180,6824,17859,All Events,13067,65.3,,65.3,30,24,58,15603,11323,13463,All Events,6339,31.7,,31.7,44868,32364,39875,1742,1025,3261
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:05:46 PM",Administrator ,ddcf7263-6568-4a2a-a127-f1554c26459e ,G6,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,20000,,,,18774,77,37580,11011,5720,16919,All Events,11658,58.3,,58.3,27,22,61,15532,11323,13448,All Events,7803,39.0,,39.0,44744,31187,41436,1871,983,4465
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:05:59 PM",Administrator ,4df4b255-6383-4a50-aed0-4845090d1dcc ,G7,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,20000,,,,17267,87,33239,10233,5253,15821,All Events,11333,56.7,,56.7,30,23,58,15247,11058,13078,All Events,8145,40.7,,40.7,39194,27980,34789,1520,826,3675
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:06:13 PM",Administrator ,9d854ddf-afef-42f1-8559-1fc72509b3e1 ,G8,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,20000,,,,17264,90,33100,9962,5079,15632,All Events,11174,55.9,,55.9,29,23,56,15153,11049,13066,All Events,8274,41.4,,41.4,38464,27871,34177,1462,831,3562
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:06:28 PM",Administrator ,31264c79-45a9-4922-a9ee-da4543c94601 ,G9,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,16536,,,,714,28,6683,19743,12376,25820,All Events,15619,94.5,,94.5,33,25,50,16900,12350,14538,All Events,293,1.8,,1.8,33898,25502,25008,1101,753,1894
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:06:41 PM",Administrator ,f57741ae-8fcb-49e4-8909-637495dc83bc ,G10,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,20000,,,,18723,113,35167,9640,4587,15735,All Events,10632,53.2,,53.2,29,23,57,15048,10890,12950,All Events,8800,44.0,,44.0,38697,27704,35133,1396,803,3423
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:06:57 PM",Administrator ,cb53ffc1-eb1a-4bd5-90cf-2807cad45f89 ,G11,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,287,,,,16110,123,28089,8018,2905,18090,All Events,134,46.7,,46.7,29,19,54,12686,9207,11123,All Events,125,43.6,,43.6,33924,24333,24901,824,610,599
MoBY_references,PL5_complex_day01,"Mar 13, 2018 4:07:11 PM",Administrator ,545949fc-c00a-4b93-9756-2b68b9900fdf ,G12,fb7a02aa-54bb-430b-b6c0-3ec5aeceb088,,69,,,,9713,76,25802,6301,1224,10398,All Events,23,33.3,,33.3,18,14,32,13082,9016,12416,All Events,20,29.0,,29.0,32448,20351,40122,4111,719,9732
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:10:27 PM",Administrator ,16b4a4c7-05bc-484e-b0e8-76974c4e93ca ,A1,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,23275,5469,41034,9582,3871,15967,All Events,9499,47.5,,47.5,21,18,74,16061,11565,14023,All Events,9800,49.0,,49.0,43032,29523,40790,1743,900,3848
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:10:39 PM",Administrator ,f37b0243-1984-4eab-aa65-873a468a6ce8 ,A2,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,20654,190,37469,10358,4472,17337,All Events,10111,50.6,,50.6,32,24,64,16437,11615,14466,All Events,9231,46.2,,46.2,40767,28552,37820,1653,864,3989
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:10:51 PM",Administrator ,a444e8a3-7592-4b54-ae56-b22a15c262bc ,A3,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,22767,9185,38739,9364,3329,16447,All Events,9184,45.9,,45.9,27,20,64,16093,11425,14124,All Events,10174,50.9,,50.9,40691,28861,37111,1618,849,3758
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:11:02 PM",Administrator ,5d9cfe5f-c561-413f-bd56-3733d6c86813 ,A4,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,21662,498,37628,9668,3876,16351,All Events,9683,48.4,,48.4,20,18,70,16005,11245,14364,All Events,9654,48.3,,48.3,41071,28988,37164,1659,844,3892
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:11:14 PM",Administrator ,d30b2682-a3df-45ce-9176-326ec1cf597f ,A5,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,21747,415,38339,9788,3886,16387,All Events,9715,48.6,,48.6,21,19,73,16081,11540,14009,All Events,9622,48.1,,48.1,41327,28913,38061,1600,851,3724
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:11:25 PM",Administrator ,371a090b-8b64-4d3a-b6cb-b7e319ebbcce ,A6,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,20144,128,37694,10425,4711,17104,All Events,10512,52.6,,52.6,28,21,61,15927,11242,13980,All Events,8877,44.4,,44.4,41455,28430,38829,1818,864,4621
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:11:38 PM",Administrator ,29a414d7-13ab-4bd3-952c-837ff90e2819 ,A7,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,22148,145,40685,10580,4605,17351,All Events,10232,51.2,,51.2,24,20,66,16432,11716,14245,All Events,9036,45.2,,45.2,44391,30836,41468,1739,896,4036
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:11:50 PM",Administrator ,25cbff89-a58d-4a2a-a14f-7774d5053dfc ,A8,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,21167,303,37301,10002,4005,17025,All Events,9844,49.2,,49.2,27,21,65,16285,11630,14376,All Events,9529,47.6,,47.6,41062,28544,37838,1567,834,3777
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:12:01 PM",Administrator ,811eda0a-845a-4b23-a339-9872c39f8add ,A9,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,21223,179,38341,10079,4397,16762,All Events,10122,50.6,,50.6,27,22,64,15965,11424,13807,All Events,9247,46.2,,46.2,42281,29336,39388,1676,875,3842
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:12:13 PM",Administrator ,9ba4a25d-e245-449a-86e2-564699f404d1 ,A10,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,21980,309,38834,9864,4037,16768,All Events,9827,49.1,,49.1,27,21,59,15955,11425,13922,All Events,9606,48.0,,48.0,41848,29592,38430,1676,879,4046
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:12:24 PM",Administrator ,b7105c09-d0fc-4765-a308-d438849db991 ,A11,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18905,105,36092,10866,5090,17483,All Events,10884,54.4,,54.4,29,23,60,16355,11669,14396,All Events,8571,42.9,,42.9,40526,28445,37791,1705,857,4176
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:12:35 PM",Administrator ,3fb35d3c-7548-435b-a423-118d83fe29bf ,A12,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18367,84,37933,11900,5877,18218,All Events,11418,57.1,,57.1,27,21,62,16536,11910,14222,All Events,8100,40.5,,40.5,42685,27852,44148,2333,1301,4274
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:12:46 PM",Administrator ,1fb56368-872f-4a08-9252-47147dc80442 ,B1,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,20305,144,37971,11171,4908,18779,All Events,10395,52.0,,52.0,28,23,70,16829,11890,14928,All Events,8965,44.8,,44.8,41874,29466,39691,1900,1004,4307
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:12:58 PM",Administrator ,c528210b-8361-4e5a-9e0a-e5151ec11819 ,B2,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18512,97,36131,11338,5452,18166,All Events,11233,56.2,,56.2,33,25,62,16491,11615,14632,All Events,8151,40.8,,40.8,41598,29044,38227,1615,876,3629
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:13:11 PM",Administrator ,b06f7ab5-a906-43e4-a291-5f7b16215047 ,B3,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,21475,160,39153,10675,4596,17946,All Events,10265,51.3,,51.3,30,23,63,16509,11726,14428,All Events,9071,45.4,,45.4,42583,30379,38619,1612,875,3757
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:13:23 PM",Administrator ,d5113e41-3756-4362-9985-9b7b178342a8 ,B4,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,21199,129,39587,11221,5204,18198,All Events,10648,53.2,,53.2,34,26,65,16979,12176,14603,All Events,8686,43.4,,43.4,44164,30836,40582,1725,884,4164
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:13:35 PM",Administrator ,aac11ae7-f176-40bd-bfaa-8ee86d0581c0 ,B5,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,19419,95,38501,11783,5656,18778,All Events,11373,56.9,,56.9,34,26,61,16829,11961,14684,All Events,8034,40.2,,40.2,44218,30591,41430,1693,931,3682
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:13:47 PM",Administrator ,6ba65eff-8192-42a0-aac8-8742b74aa63b ,B6,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18394,86,37227,11946,5967,18538,All Events,11702,58.5,,58.5,33,26,60,16438,11844,14308,All Events,7648,38.2,,38.2,44195,30520,40788,1701,906,3764
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:13:59 PM",Administrator ,70f1e5b7-3130-4348-be11-02e45669a832 ,B7,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18593,83,38198,12160,6083,18848,All Events,11790,59.0,,59.0,31,25,63,16723,11853,14805,All Events,7556,37.8,,37.8,44127,31426,40656,1844,943,4501
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:14:11 PM",Administrator ,68be1a35-a03f-4eb2-8f5b-19179c46bb41 ,B8,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,19141,91,38606,11474,5493,18274,All Events,11361,56.8,,56.8,30,23,62,16429,11705,14507,All Events,8000,40.0,,40.0,42612,29681,39936,1672,876,4048
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:14:23 PM",Administrator ,54c4acfa-7948-4fd6-b1cd-b6726851fce1 ,B9,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18270,85,37355,11810,5811,18799,All Events,11592,58.0,,58.0,32,25,61,16425,11744,14296,All Events,7763,38.8,,38.8,42689,29203,40567,1762,899,4389
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:14:35 PM",Administrator ,dc11699b-8f1e-43d0-b2a7-45389ed30507 ,B10,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18162,83,36809,11730,5825,17970,All Events,11665,58.3,,58.3,31,24,61,16575,11793,14557,All Events,7759,38.8,,38.8,42918,29978,40022,1741,939,3964
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:14:49 PM",Administrator ,5c995841-55f4-4bcd-83fa-af9dd5fb6300 ,B11,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,649,30,6860,21050,13439,26321,All Events,18947,94.7,,94.7,36,28,53,18081,13288,15253,All Events,287,1.4,,1.4,37377,27959,30651,1723,814,4177
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:15:00 PM",Administrator ,c82dbacd-8392-448c-946e-65923fbeecd8 ,B12,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,20437,113,38748,11031,5070,17924,All Events,10818,54.1,,54.1,33,24,61,16617,11645,14788,All Events,8572,42.9,,42.9,42954,30303,39123,1711,891,3920
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:15:12 PM",Administrator ,d529c82c-7194-4a6f-bc97-acf68c1cfaf3 ,C1,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,20582,134,38451,10837,4885,17579,All Events,10495,52.5,,52.5,31,24,62,16557,11739,14423,All Events,8860,44.3,,44.3,42261,29696,39399,1742,875,4180
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:15:25 PM",Administrator ,937daa39-a66d-4295-a273-697fad076a77 ,C2,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,19639,94,39673,12112,5617,19243,All Events,11157,55.8,,55.8,30,25,70,16933,12031,14946,All Events,7948,39.7,,39.7,44444,30076,42405,1783,900,4349
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:15:37 PM",Administrator ,a5f3e57c-1332-4cff-bd66-b215d556bb8d ,C3,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,19994,122,38034,11020,5006,17615,All Events,10737,53.7,,53.7,31,24,67,16924,11905,15009,All Events,8646,43.2,,43.2,41734,29448,38463,1578,854,3618
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:15:49 PM",Administrator ,94a1e966-be99-434e-8a20-6149a65021dc ,C4,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,19048,90,37953,11825,5726,18094,All Events,11565,57.8,,57.8,31,25,64,16747,11907,14723,All Events,7785,38.9,,38.9,44682,31102,41025,1836,922,4391
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:16:01 PM",Administrator ,5228c3ef-ca84-4e88-ac56-07f5b2ca64a4 ,C5,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18046,79,37665,12208,6218,18154,All Events,12031,60.2,,60.2,33,26,65,16924,12094,14716,All Events,7359,36.8,,36.8,44410,31378,40934,1751,939,3484
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:16:13 PM",Administrator ,46d4dba9-a6dd-4566-88e5-4dee08022313 ,C6,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18638,84,37672,11804,5868,17985,All Events,11642,58.2,,58.2,30,24,63,16642,12024,14430,All Events,7733,38.7,,38.7,43797,30780,40172,1766,894,4290
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:16:25 PM",Administrator ,60d84147-b1ba-46be-93bc-78926a682d80 ,C7,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18811,83,37467,11786,5843,17897,All Events,11659,58.3,,58.3,31,24,60,16652,11859,14530,All Events,7733,38.7,,38.7,44668,31289,40820,1817,931,4220
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:16:36 PM",Administrator ,d7c70be9-95fd-42fc-a15c-f56f0b7b96ca ,C8,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18281,83,36377,11582,5866,17576,All Events,11697,58.5,,58.5,32,25,61,16410,11822,14322,All Events,7779,38.9,,38.9,43838,30302,40283,1873,943,4448
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:16:49 PM",Administrator ,7d5d43fb-3777-4e54-b28b-e7f45ac7b12f ,C9,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,17396,81,35107,11843,6031,17955,All Events,11846,59.2,,59.2,34,26,61,16557,11904,14397,All Events,7590,38.0,,38.0,42137,30229,37708,1784,935,4282
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:17:01 PM",Administrator ,ef4dba7c-ccc2-44e2-814f-0efdddbc2015 ,C10,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18176,87,36505,11593,5727,17737,All Events,11598,58.0,,58.0,33,25,62,16448,11890,14294,All Events,7889,39.4,,39.4,42805,29308,40285,1757,953,3806
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:17:13 PM",Administrator ,9e351671-c85a-46f9-8090-e4736f24c0ed ,C11,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,19303,102,37248,11065,5280,17346,All Events,11088,55.4,,55.4,31,25,62,16674,11979,14607,All Events,8370,41.9,,41.9,42750,29450,40371,1649,881,3890
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:17:24 PM",Administrator ,f1d1b62c-0bd1-4af2-b653-7e33f46a870e ,C12,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,22658,365,39595,9853,4082,16113,All Events,9826,49.1,,49.1,26,20,67,16092,11624,13968,All Events,9596,48.0,,48.0,43243,30272,39745,1806,910,4127
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:17:36 PM",Administrator ,42047c5b-5381-4478-972f-3de103452bf7 ,D1,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,20531,144,37704,10546,4634,17287,All Events,10349,51.7,,51.7,27,23,69,16408,11751,14309,All Events,8987,44.9,,44.9,41798,29228,38450,1655,858,3962
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:17:47 PM",Administrator ,8e278258-e8fd-4090-aef6-2bd9cfe581d5 ,D2,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,19215,123,35653,10524,4735,17113,All Events,10581,52.9,,52.9,30,24,60,16217,11558,14137,All Events,8838,44.2,,44.2,39958,28699,36100,1575,855,3573
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:18:01 PM",Administrator ,b8b81ab9-f625-445c-84ec-32727ef18274 ,D3,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,662,31,7363,21214,13777,25711,All Events,18955,94.8,,94.8,38,29,54,18412,13663,15364,All Events,271,1.4,,1.4,41056,28348,39909,1447,793,2662
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:18:13 PM",Administrator ,9ef3d5ae-68e4-44ce-b1a8-b096f821521d ,D4,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,21596,114,41874,11421,5254,17926,All Events,10862,54.3,,54.3,32,24,66,17036,12232,14769,All Events,8422,42.1,,42.1,45125,31201,42115,1758,943,4045
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:18:25 PM",Administrator ,77b2001a-91ab-4cba-b776-08e4e70ae8cc ,D5,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,16727,72,35638,12085,6550,17271,All Events,12356,61.8,,61.8,34,27,60,16553,11931,14098,All Events,7087,35.4,,35.4,43365,29927,40484,1752,923,3718
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:18:38 PM",Administrator ,80b5c10f-3045-41df-a55a-540719ee6bb8 ,D6,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,17461,74,36532,11872,6373,17158,All Events,12219,61.1,,61.1,32,26,60,16344,11860,13866,All Events,7219,36.1,,36.1,43980,30999,39851,1790,955,3754
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:18:50 PM",Administrator ,7f31f201-def0-4aa2-9d5a-0082efbac8c8 ,D7,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,12261,46,31985,14299,8676,18433,All Events,15060,75.3,,75.3,34,27,58,16355,11807,13998,All Events,4445,22.2,,22.2,52102,38842,43088,2434,1332,4693
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:19:02 PM",Administrator ,3416565b-94e1-4ba9-af7a-8fc15b4d80eb ,D8,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18067,92,35183,10987,5480,16759,All Events,11365,56.8,,56.8,33,25,61,16196,11700,13905,All Events,8113,40.6,,40.6,40626,29594,35858,1684,893,4158
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:19:15 PM",Administrator ,6d22fb9b-5d70-485b-a4bb-8cea0df6ac58 ,D9,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,16739,74,34144,11847,6323,17263,All Events,12230,61.2,,61.2,32,25,63,16357,11947,13915,All Events,7224,36.1,,36.1,43351,30636,38325,1835,936,4679
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:19:26 PM",Administrator ,4644f1b5-21c7-4c7e-9581-dc4b1d064ce7 ,D10,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18597,83,37199,11112,5787,16679,All Events,11735,58.7,,58.7,31,24,62,15948,11374,13641,All Events,7705,38.5,,38.5,43841,31261,39867,1729,912,3794
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:19:38 PM",Administrator ,1a21574e-9e35-46b1-9719-e90577285af0 ,D11,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18948,94,36508,10800,5452,15794,All Events,11361,56.8,,56.8,34,25,62,16239,11921,13781,All Events,8137,40.7,,40.7,42771,30387,38388,1671,883,3723
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:19:50 PM",Administrator ,c1c5ac03-3d79-46be-91d8-2bdea5e1803d ,D12,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,21281,171,37509,9824,4411,15365,All Events,10211,51.1,,51.1,30,24,64,15997,11884,13502,All Events,9302,46.5,,46.5,42393,30745,37802,1646,885,3804
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:20:01 PM",Administrator ,9b942fc1-3def-4e57-99a3-403329ef788a ,E1,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,20051,105,37654,10372,5133,15640,All Events,10911,54.6,,54.6,28,24,66,15996,11726,13490,All Events,8496,42.5,,42.5,43239,30460,39288,1677,897,3666
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:20:14 PM",Administrator ,eeb6cf6e-4cc9-4daf-9544-ff575308dda0 ,E2,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,18962,92,36994,11086,5439,17406,All Events,11304,56.5,,56.5,29,24,64,16250,11884,13927,All Events,8052,40.3,,40.3,42348,30151,37841,1557,867,3332
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:20:26 PM",Administrator ,cbba696f-f52b-41c1-911f-93a5232959fa ,E3,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,19485,98,36974,10511,5280,15639,All Events,11094,55.5,,55.5,32,25,61,15911,11674,13355,All Events,8332,41.7,,41.7,42757,30565,38155,1637,901,3753
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:20:38 PM",Administrator ,a16af380-45f4-465f-b7e3-69ee636f3618 ,E4,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,17390,72,35324,11588,6258,16555,All Events,12192,61.0,,61.0,31,24,59,16009,11763,13460,All Events,7281,36.4,,36.4,44850,31492,39685,1769,980,3801
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:20:51 PM",Administrator ,c897bb4e-ceb2-4027-b76b-cb6df262592b ,E5,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,17839,79,35507,11265,5979,16760,All Events,11786,58.9,,58.9,31,24,60,16200,11901,13678,All Events,7681,38.4,,38.4,42610,30453,37903,1617,918,3684
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:21:03 PM",Administrator ,9b42e19c-e36c-40ae-8972-f0985544f166 ,E6,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,17353,77,35341,11700,6192,16878,All Events,12070,60.4,,60.4,34,26,61,16462,12026,13987,All Events,7381,36.9,,36.9,43804,31155,39487,1692,946,3649
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:21:15 PM",Administrator ,1d4b17d9-4283-4505-8553-edcf8862961e ,E7,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,20157,107,37406,10112,4897,15004,All Events,10819,54.1,,54.1,25,20,64,15840,11689,13235,All Events,8660,43.3,,43.3,42904,30892,38604,1699,887,4219
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:21:27 PM",Administrator ,7947dc9f-8b00-49f9-8e28-dbee8caa92db ,E8,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,19301,97,35781,10439,5259,15471,All Events,11083,55.4,,55.4,28,22,61,16037,11803,13408,All Events,8417,42.1,,42.1,42446,31005,37106,1651,885,3935
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:21:39 PM",Administrator ,cd82d86c-3975-4b2c-8554-f52a9052f869 ,E9,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,20583,204,35494,9314,4073,15076,All Events,10048,50.2,,50.2,28,22,60,15435,11480,12820,All Events,9432,47.2,,47.2,40641,29392,35836,1465,843,3168
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:21:52 PM",Administrator ,56d28902-e076-4306-aa38-ac3760ae77c6 ,E10,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,17328,79,34073,10642,5682,16130,All Events,11706,58.5,,58.5,32,25,57,15397,11348,13009,All Events,7807,39.0,,39.0,41148,29896,36292,1532,883,3368
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:22:05 PM",Administrator ,debc0293-fc6e-4ad9-ac37-1a64b7d489f3 ,E11,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,17977,80,35274,10622,5575,16046,All Events,11513,57.6,,57.6,31,24,59,15589,11530,13087,All Events,7834,39.2,,39.2,42950,31078,38896,1640,907,3507
MoBY_references,PL6_complex_day01,"Mar 13, 2018 4:22:16 PM",Administrator ,fc4569a5-e602-4b67-bb27-20250ec904ac ,E12,36fde44a-1548-4686-8531-ee970d02caa0,,20000,,,,21859,6990,36431,8944,3603,14240,All Events,9530,47.7,,47.7,31,24,59,15658,11464,13252,All Events,9980,49.9,,49.9,41313,29969,36860,1570,886,3423
